date,product_id,competitor_name,competitor_price,in_stock
2025-01-06,P1009,CompetitorZ,453.11,True
2025-01-13,P1009,CompetitorZ,467.92,True
2025-01-20,P1009,CompetitorZ,439.75,True
2025-01-27,P1009,CompetitorZ,457.02,True
2025-02-03,P1009,CompetitorZ,433.06,True
2025-02-10,P1009,CompetitorZ,460.75,True
2025-02-17,P1009,CompetitorZ,444.18,True
2025-02-24,P1009,CompetitorZ,471.62,True
2025-03-03,P1009,CompetitorZ,437.34,True
2025-03-10,P1009,CompetitorZ,463.69,True
2025-03-17,P1009,CompetitorZ,474.38,True
2025-03-24,P1009,CompetitorZ,443.47,False
2025-03-31,P1009,CompetitorZ,445.79,True
2025-04-07,P1009,CompetitorZ,444.66,True
2025-04-14,P1009,CompetitorZ,450.95,True
2025-04-21,P1009,CompetitorZ,464.72,True
2025-04-28,P1009,CompetitorZ,449.83,True
2025-05-05,P1009,CompetitorZ,442.23,True
2025-05-12,P1009,CompetitorZ,429.9,True
2025-05-19,P1009,CompetitorZ,479.61,True
2025-05-26,P1009,CompetitorZ,480.69,True
2025-06-02,P1009,CompetitorZ,465.31,True
2025-06-09,P1009,CompetitorZ,446.49,True
2025-06-16,P1009,CompetitorZ,467.88,True
2025-06-23,P1009,CompetitorZ,470.64,True
2025-06-30,P1009,CompetitorZ,454.13,True
2025-07-07,P1009,CompetitorZ,458.19,True
2025-07-14,P1009,CompetitorZ,474.53,True
2025-07-21,P1009,CompetitorZ,435.1,True
2025-07-28,P1009,CompetitorZ,471.33,True
2025-08-04,P1009,CompetitorZ,453.37,True
2025-08-11,P1009,CompetitorZ,442.34,False
2025-08-18,P1009,CompetitorZ,443.47,True
2025-08-25,P1009,CompetitorZ,445.75,True
2025-09-01,P1009,CompetitorZ,441.01,True
2025-09-08,P1009,CompetitorZ,481.94,True
2025-09-15,P1009,CompetitorZ,464.36,True
2025-09-22,P1009,CompetitorZ,472.23,True
2025-09-29,P1009,CompetitorZ,465.34,True
2025-10-06,P1009,CompetitorZ,458.46,True
2025-10-13,P1009,CompetitorZ,458.64,True
2025-10-20,P1009,CompetitorZ,452.16,True
2025-10-27,P1009,CompetitorZ,453.28,True
2025-11-03,P1009,CompetitorZ,438.29,True
2025-11-10,P1009,CompetitorZ,472.47,True
2025-11-17,P1009,CompetitorZ,432.73,True
2025-11-24,P1009,CompetitorZ,443.09,True
2025-12-01,P1009,CompetitorZ,485.24,True
2025-12-08,P1009,CompetitorZ,459.49,True
2025-12-15,P1009,CompetitorZ,460.06,True
2025-12-22,P1009,CompetitorZ,466.37,True
2025-12-29,P1009,CompetitorZ,436.47,True
2024-06-03,P1010,CompetitorX,943.63,True
2024-06-10,P1010,CompetitorX,979.74,True
2024-06-17,P1010,CompetitorX,979.73,True
2024-06-24,P1010,CompetitorX,972.95,True
2024-07-01,P1010,CompetitorX,980.25,True
2024-07-08,P1010,CompetitorX,1041.72,True
2024-07-15,P1010,CompetitorX,953.86,True
2024-07-22,P1010,CompetitorX,960.75,True
2024-07-29,P1010,CompetitorX,1025.71,True
2024-08-05,P1010,CompetitorX,973.74,True
2024-08-12,P1010,CompetitorX,971.5,True
2024-08-19,P1010,CompetitorX,1015.39,True
2024-08-26,P1010,CompetitorX,942.85,True
2024-09-02,P1010,CompetitorX,1009.08,True
2024-09-09,P1010,CompetitorX,986.16,True
2024-09-16,P1010,CompetitorX,998.54,True
2024-09-23,P1010,CompetitorX,997.99,True
2024-09-30,P1010,CompetitorX,966.26,True
2024-10-07,P1010,CompetitorX,1015.87,True
2024-10-14,P1010,CompetitorX,968.56,True
2024-10-21,P1010,CompetitorX,996.89,True
2024-10-28,P1010,CompetitorX,1021.38,True
2024-11-04,P1010,CompetitorX,1025.55,True
2024-11-11,P1010,CompetitorX,976.92,True
2024-11-18,P1010,CompetitorX,998.5,True
2024-11-25,P1010,CompetitorX,974.19,True
2024-12-02,P1010,CompetitorX,1058.79,True
2024-12-09,P1010,CompetitorX,1007.86,True
2024-12-16,P1010,CompetitorX,987.3,True
2024-12-23,P1010,CompetitorX,994.05,True
2024-12-30,P1010,CompetitorX,996.84,True
2025-01-06,P1010,CompetitorX,997.72,True
2025-01-13,P1010,CompetitorX,977.72,True
2025-01-20,P1010,CompetitorX,973.16,True
2025-01-27,P1010,CompetitorX,980.33,True
2025-02-03,P1010,CompetitorX,951.14,True
2025-02-10,P1010,CompetitorX,1006.03,True
2025-02-17,P1010,CompetitorX,961.13,True
2025-02-24,P1010,CompetitorX,953.5,True
2025-03-03,P1010,CompetitorX,984.39,True
2025-03-10,P1010,CompetitorX,980.97,True
2025-03-17,P1010,CompetitorX,992.19,True
2025-03-24,P1010,CompetitorX,968.03,True
2025-03-31,P1010,CompetitorX,973.21,True
2025-04-07,P1010,CompetitorX,1005.26,True
2025-04-14,P1010,CompetitorX,1003.46,True
2025-04-21,P1010,CompetitorX,1002.23,True
2025-04-28,P1010,CompetitorX,985.82,False
2025-05-05,P1010,CompetitorX,989.8,True
2025-05-12,P1010,CompetitorX,991.62,True
2025-05-19,P1010,CompetitorX,965.43,True
2025-05-26,P1010,CompetitorX,1028.36,True
2025-06-02,P1010,CompetitorX,1024.15,False
2025-06-09,P1010,CompetitorX,1008.28,True
2025-06-16,P1010,CompetitorX,972.23,True
2025-06-23,P1010,CompetitorX,1000.74,True
2025-06-30,P1010,CompetitorX,1013.72,True
2025-07-07,P1010,CompetitorX,948.67,True
2025-07-14,P1010,CompetitorX,1034.88,True
2025-07-21,P1010,CompetitorX,933.42,False
2025-07-28,P1010,CompetitorX,1005.63,True
2025-08-04,P1010,CompetitorX,1027.75,True
2025-08-11,P1010,CompetitorX,981.47,True
2025-08-18,P1010,CompetitorX,980.37,True
2025-08-25,P1010,CompetitorX,1004.54,True
2025-09-01,P1010,CompetitorX,1039.53,True
2025-09-08,P1010,CompetitorX,976.51,True
2025-09-15,P1010,CompetitorX,961.74,True
2025-09-22,P1010,CompetitorX,972.29,True
2025-09-29,P1010,CompetitorX,938.94,True
2025-10-06,P1010,CompetitorX,1011.34,True
2025-10-13,P1010,CompetitorX,969.62,True
2025-10-20,P1010,CompetitorX,978.66,True
2025-10-27,P1010,CompetitorX,1011.69,True
2025-11-03,P1010,CompetitorX,973.68,True
2025-11-10,P1010,CompetitorX,1007.24,True
2025-11-17,P1010,CompetitorX,954.14,True
2025-11-24,P1010,CompetitorX,1013.14,True
2025-12-01,P1010,CompetitorX,994.91,True
2025-12-08,P1010,CompetitorX,982.2,True
2025-12-15,P1010,CompetitorX,988.68,True
2025-12-22,P1010,CompetitorX,946.8,True
2025-12-29,P1010,CompetitorX,988.0,True
2024-06-03,P1010,CompetitorY,796.94,True
2024-06-10,P1010,CompetitorY,808.35,True
2024-06-17,P1010,CompetitorY,804.02,True
2024-06-24,P1010,CompetitorY,785.4,True
2024-07-01,P1010,CompetitorY,805.68,True
2024-07-08,P1010,CompetitorY,793.83,False
2024-07-15,P1010,CompetitorY,745.75,True
2024-07-22,P1010,CompetitorY,775.42,True
2024-07-29,P1010,CompetitorY,811.5,True
2024-08-05,P1010,CompetitorY,835.86,True
2024-08-12,P1010,CompetitorY,750.41,True
2024-08-19,P1010,CompetitorY,788.21,True
2024-08-26,P1010,CompetitorY,819.82,True
2024-09-02,P1010,CompetitorY,830.67,True
2024-09-09,P1010,CompetitorY,799.14,True
2024-09-16,P1010,CompetitorY,792.77,True
2024-09-23,P1010,CompetitorY,838.96,True
2024-09-30,P1010,CompetitorY,828.67,True
2024-10-07,P1010,CompetitorY,830.19,False
2024-10-14,P1010,CompetitorY,797.98,True
2024-10-21,P1010,CompetitorY,836.39,True
2024-10-28,P1010,CompetitorY,762.12,True
2024-11-04,P1010,CompetitorY,836.81,True
2024-11-11,P1010,CompetitorY,807.73,True
2024-11-18,P1010,CompetitorY,812.48,True
2024-11-25,P1010,CompetitorY,786.39,True
2024-12-02,P1010,CompetitorY,765.3,True
2024-12-09,P1010,CompetitorY,811.96,True
2024-12-16,P1010,CompetitorY,822.73,True
2024-12-23,P1010,CompetitorY,826.41,True
2024-12-30,P1010,CompetitorY,823.79,True
2025-01-06,P1010,CompetitorY,818.28,True
2025-01-13,P1010,CompetitorY,786.92,True
2025-01-20,P1010,CompetitorY,827.98,True
2025-01-27,P1010,CompetitorY,784.2,True
2025-02-03,P1010,CompetitorY,836.23,True
2025-02-10,P1010,CompetitorY,807.31,True
2025-02-17,P1010,CompetitorY,808.11,True
2025-02-24,P1010,CompetitorY,830.37,True
2025-03-03,P1010,CompetitorY,833.66,False
2025-03-10,P1010,CompetitorY,828.06,True
2025-03-17,P1010,CompetitorY,789.42,True
2025-03-24,P1010,CompetitorY,827.86,False
2025-03-31,P1010,CompetitorY,789.56,True
2025-04-07,P1010,CompetitorY,828.48,True
2025-04-14,P1010,CompetitorY,774.74,True
2025-04-21,P1010,CompetitorY,807.07,False
2025-04-28,P1010,CompetitorY,789.41,True
2025-05-05,P1010,CompetitorY,830.47,True
2025-05-12,P1010,CompetitorY,836.42,True
2025-05-19,P1010,CompetitorY,814.18,True
2025-05-26,P1010,CompetitorY,813.38,True
2025-06-02,P1010,CompetitorY,826.44,True
2025-06-09,P1010,CompetitorY,836.57,True
2025-06-16,P1010,CompetitorY,810.25,True
2025-06-23,P1010,CompetitorY,797.21,True
2025-06-30,P1010,CompetitorY,825.06,True
2025-07-07,P1010,CompetitorY,764.21,True
2025-07-14,P1010,CompetitorY,831.43,True
2025-07-21,P1010,CompetitorY,792.1,True
2025-07-28,P1010,CompetitorY,803.51,True
2025-08-04,P1010,CompetitorY,831.59,True
2025-08-11,P1010,CompetitorY,799.26,True
2025-08-18,P1010,CompetitorY,825.06,True
2025-08-25,P1010,CompetitorY,837.0,True
2025-09-01,P1010,CompetitorY,812.02,True
2025-09-08,P1010,CompetitorY,816.91,True
2025-09-15,P1010,CompetitorY,806.45,True
2025-09-22,P1010,CompetitorY,812.15,True
2025-09-29,P1010,CompetitorY,782.24,True
2025-10-06,P1010,CompetitorY,802.21,True
2025-10-13,P1010,CompetitorY,778.07,True
2025-10-20,P1010,CompetitorY,787.52,True
2025-10-27,P1010,CompetitorY,760.71,True
2025-11-03,P1010,CompetitorY,815.75,True
2025-11-10,P1010,CompetitorY,850.42,True
2025-11-17,P1010,CompetitorY,798.27,True
2025-11-24,P1010,CompetitorY,832.78,True
2025-12-01,P1010,CompetitorY,836.68,True
2025-12-08,P1010,CompetitorY,780.23,True
2025-12-15,P1010,CompetitorY,785.46,True
2025-12-22,P1010,CompetitorY,833.4,True
2025-12-29,P1010,CompetitorY,807.1,True
2024-06-03,P1010,MarketLeaderCo,911.85,True
2024-06-10,P1010,MarketLeaderCo,943.38,True
2024-06-17,P1010,MarketLeaderCo,917.22,True
2024-06-24,P1010,MarketLeaderCo,906.42,True
2024-07-01,P1010,MarketLeaderCo,946.07,True
2024-07-08,P1010,MarketLeaderCo,938.87,True
2024-07-15,P1010,MarketLeaderCo,948.64,True
2024-07-22,P1010,MarketLeaderCo,951.07,True
2024-07-29,P1010,MarketLeaderCo,1019.43,False
2024-08-05,P1010,MarketLeaderCo,938.95,True
2024-08-12,P1010,MarketLeaderCo,993.55,True
2024-08-19,P1010,MarketLeaderCo,995.31,True
2024-08-26,P1010,MarketLeaderCo,970.03,True
2024-09-02,P1010,MarketLeaderCo,941.89,True
2024-09-09,P1010,MarketLeaderCo,909.84,True
2024-09-16,P1010,MarketLeaderCo,962.19,True
2024-09-23,P1010,MarketLeaderCo,977.58,True
2024-09-30,P1010,MarketLeaderCo,998.32,True
2024-10-07,P1010,MarketLeaderCo,921.55,True
2024-10-14,P1010,MarketLeaderCo,941.66,True
2024-10-21,P1010,MarketLeaderCo,921.73,True
2024-10-28,P1010,MarketLeaderCo,930.56,True
2024-11-04,P1010,MarketLeaderCo,967.49,True
2024-11-11,P1010,MarketLeaderCo,929.25,True
2024-11-18,P1010,MarketLeaderCo,925.13,True
2024-11-25,P1010,MarketLeaderCo,971.27,True
2024-12-02,P1010,MarketLeaderCo,961.41,True
2024-12-09,P1010,MarketLeaderCo,958.55,True
2024-12-16,P1010,MarketLeaderCo,930.01,True
2024-12-23,P1010,MarketLeaderCo,985.38,True
2024-12-30,P1010,MarketLeaderCo,949.0,True
2025-01-06,P1010,MarketLeaderCo,1016.32,True
2025-01-13,P1010,MarketLeaderCo,953.17,True
2025-01-20,P1010,MarketLeaderCo,882.18,True
2025-01-27,P1010,MarketLeaderCo,880.92,True
2025-02-03,P1010,MarketLeaderCo,966.34,True
2025-02-10,P1010,MarketLeaderCo,985.59,True
2025-02-17,P1010,MarketLeaderCo,926.28,True
2025-02-24,P1010,MarketLeaderCo,1008.37,True
2025-03-03,P1010,MarketLeaderCo,995.91,True
2025-03-10,P1010,MarketLeaderCo,954.58,True
2025-03-17,P1010,MarketLeaderCo,963.94,True
2025-03-24,P1010,MarketLeaderCo,974.04,True
2025-03-31,P1010,MarketLeaderCo,1002.37,True
2025-04-07,P1010,MarketLeaderCo,968.0,True
2025-04-14,P1010,MarketLeaderCo,953.93,True
2025-04-21,P1010,MarketLeaderCo,967.72,True
2025-04-28,P1010,MarketLeaderCo,963.88,True
2025-05-05,P1010,MarketLeaderCo,974.89,True
2025-05-12,P1010,MarketLeaderCo,903.91,True
2025-05-19,P1010,MarketLeaderCo,957.57,True
2025-05-26,P1010,MarketLeaderCo,961.69,True
2025-06-02,P1010,MarketLeaderCo,946.51,True
2025-06-09,P1010,MarketLeaderCo,970.9,True
2025-06-16,P1010,MarketLeaderCo,1003.26,True
2025-06-23,P1010,MarketLeaderCo,952.52,True
2025-06-30,P1010,MarketLeaderCo,968.27,True
2025-07-07,P1010,MarketLeaderCo,994.3,True
2025-07-14,P1010,MarketLeaderCo,953.18,True
2025-07-21,P1010,MarketLeaderCo,923.3,True
2025-07-28,P1010,MarketLeaderCo,966.11,True
2025-08-04,P1010,MarketLeaderCo,885.93,True
2025-08-11,P1010,MarketLeaderCo,883.18,True
2025-08-18,P1010,MarketLeaderCo,958.06,True
2025-08-25,P1010,MarketLeaderCo,881.85,True
2025-09-01,P1010,MarketLeaderCo,911.16,False
2025-09-08,P1010,MarketLeaderCo,937.77,True
2025-09-15,P1010,MarketLeaderCo,928.06,True
2025-09-22,P1010,MarketLeaderCo,944.38,True
2025-09-29,P1010,MarketLeaderCo,980.26,True
2025-10-06,P1010,MarketLeaderCo,955.37,True
2025-10-13,P1010,MarketLeaderCo,924.7,True
2025-10-20,P1010,MarketLeaderCo,987.13,True
2025-10-27,P1010,MarketLeaderCo,907.92,True
2025-11-03,P1010,MarketLeaderCo,954.9,True
2025-11-10,P1010,MarketLeaderCo,904.76,True
2025-11-17,P1010,MarketLeaderCo,955.77,True
2025-11-24,P1010,MarketLeaderCo,939.52,True
2025-12-01,P1010,MarketLeaderCo,979.38,False
2025-12-08,P1010,MarketLeaderCo,969.09,True
2025-12-15,P1010,MarketLeaderCo,931.88,True
2025-12-22,P1010,MarketLeaderCo,926.42,False
2025-12-29,P1010,MarketLeaderCo,939.62,True
2024-01-08,P1011,CompetitorY,294.28,True
2024-01-15,P1011,CompetitorY,285.68,True
2024-01-22,P1011,CompetitorY,277.58,True
2024-01-29,P1011,CompetitorY,267.34,True
2024-02-05,P1011,CompetitorY,276.84,True
2024-02-12,P1011,CompetitorY,278.56,True
2024-02-19,P1011,CompetitorY,283.51,True
2024-02-26,P1011,CompetitorY,285.52,False
2024-03-04,P1011,CompetitorY,287.2,True
2024-03-11,P1011,CompetitorY,266.85,True
2024-03-18,P1011,CompetitorY,282.16,True
2024-03-25,P1011,CompetitorY,279.07,True
2024-04-01,P1011,CompetitorY,302.94,True
2024-04-08,P1011,CompetitorY,280.95,True
2024-04-15,P1011,CompetitorY,275.17,True
2024-04-22,P1011,CompetitorY,281.34,True
2024-04-29,P1011,CompetitorY,280.34,True
2024-05-06,P1011,CompetitorY,263.68,True
2024-05-13,P1011,CompetitorY,283.84,True
2024-05-20,P1011,CompetitorY,277.8,True
2024-05-27,P1011,CompetitorY,280.19,True
2024-06-03,P1011,CompetitorY,273.06,False
2024-06-10,P1011,CompetitorY,271.21,True
2024-06-17,P1011,CompetitorY,287.8,True
2024-06-24,P1011,CompetitorY,289.73,True
2024-07-01,P1011,CompetitorY,283.93,False
2024-07-08,P1011,CompetitorY,265.18,True
2024-07-15,P1011,CompetitorY,284.47,True
2024-07-22,P1011,CompetitorY,265.3,True
2024-07-29,P1011,CompetitorY,274.85,True
2024-08-05,P1011,CompetitorY,287.69,True
2024-08-12,P1011,CompetitorY,285.94,True
2024-08-19,P1011,CompetitorY,284.25,True
2024-08-26,P1011,CompetitorY,291.45,True
2024-09-02,P1011,CompetitorY,285.12,True
2024-09-09,P1011,CompetitorY,263.43,False
2024-09-16,P1011,CompetitorY,277.3,True
2024-09-23,P1011,CompetitorY,280.06,True
2024-09-30,P1011,CompetitorY,279.07,False
2024-10-07,P1011,CompetitorY,275.22,True
2024-10-14,P1011,CompetitorY,271.74,True
2024-10-21,P1011,CompetitorY,300.61,True
2024-10-28,P1011,CompetitorY,277.14,True
2024-11-04,P1011,CompetitorY,300.19,True
2024-11-11,P1011,CompetitorY,270.81,True
2024-11-18,P1011,CompetitorY,285.94,True
2024-11-25,P1011,CompetitorY,282.34,False
2024-12-02,P1011,CompetitorY,272.65,True
2024-12-09,P1011,CompetitorY,276.48,True
2024-12-16,P1011,CompetitorY,280.28,True
2024-12-23,P1011,CompetitorY,273.31,True
2024-12-30,P1011,CompetitorY,278.26,True
2025-01-06,P1011,CompetitorY,260.52,True
2025-01-13,P1011,CompetitorY,286.4,True
2025-01-20,P1011,CompetitorY,290.73,True
2025-01-27,P1011,CompetitorY,284.23,True
2025-02-03,P1011,CompetitorY,299.46,True
2025-02-10,P1011,CompetitorY,286.15,True
2025-02-17,P1011,CompetitorY,290.02,True
2025-02-24,P1011,CompetitorY,290.83,True
2025-03-03,P1011,CompetitorY,257.27,True
2025-03-10,P1011,CompetitorY,283.97,True
2025-03-17,P1011,CompetitorY,268.78,True
2025-03-24,P1011,CompetitorY,270.48,True
2025-03-31,P1011,CompetitorY,271.94,True
2025-04-07,P1011,CompetitorY,277.78,True
2025-04-14,P1011,CompetitorY,285.88,True
2025-04-21,P1011,CompetitorY,284.06,True
2025-04-28,P1011,CompetitorY,280.3,True
2025-05-05,P1011,CompetitorY,286.49,True
2025-05-12,P1011,CompetitorY,287.0,True
2025-05-19,P1011,CompetitorY,284.13,False
2025-05-26,P1011,CompetitorY,265.9,True
2025-06-02,P1011,CompetitorY,274.19,True
2025-06-09,P1011,CompetitorY,280.63,True
2025-06-16,P1011,CompetitorY,286.58,True
2025-06-23,P1011,CompetitorY,269.23,True
2025-06-30,P1011,CompetitorY,280.31,True
2025-07-07,P1011,CompetitorY,267.24,True
2025-07-14,P1011,CompetitorY,289.04,True
2025-07-21,P1011,CompetitorY,282.45,True
2025-07-28,P1011,CompetitorY,269.09,True
2025-08-04,P1011,CompetitorY,269.03,True
2025-08-11,P1011,CompetitorY,283.67,True
2025-08-18,P1011,CompetitorY,291.98,True
2025-08-25,P1011,CompetitorY,271.18,True
2025-09-01,P1011,CompetitorY,287.03,True
2025-09-08,P1011,CompetitorY,275.85,True
2025-09-15,P1011,CompetitorY,287.34,True
2025-09-22,P1011,CompetitorY,286.16,True
2025-09-29,P1011,CompetitorY,281.72,True
2025-10-06,P1011,CompetitorY,264.98,True
2025-10-13,P1011,CompetitorY,286.14,True
2025-10-20,P1011,CompetitorY,284.63,True
2025-10-27,P1011,CompetitorY,283.86,True
2025-11-03,P1011,CompetitorY,282.06,False
2025-11-10,P1011,CompetitorY,273.02,True
2025-11-17,P1011,CompetitorY,289.52,True
2025-11-24,P1011,CompetitorY,287.97,True
2025-12-01,P1011,CompetitorY,271.36,True
2025-12-08,P1011,CompetitorY,291.47,True
2025-12-15,P1011,CompetitorY,281.52,True
2025-12-22,P1011,CompetitorY,281.5,True
2025-12-29,P1011,CompetitorY,278.93,True
2024-01-08,P1011,CompetitorX,292.37,True
2024-01-15,P1011,CompetitorX,298.35,True
2024-01-22,P1011,CompetitorX,303.5,True
2024-01-29,P1011,CompetitorX,290.91,True
2024-02-05,P1011,CompetitorX,303.67,True
2024-02-12,P1011,CompetitorX,301.29,True
2024-02-19,P1011,CompetitorX,289.65,True
2024-02-26,P1011,CompetitorX,300.56,True
2024-03-04,P1011,CompetitorX,301.87,True
2024-03-11,P1011,CompetitorX,292.99,True
2024-03-18,P1011,CompetitorX,293.69,True
2024-03-25,P1011,CompetitorX,289.56,True
2024-04-01,P1011,CompetitorX,294.57,True
2024-04-08,P1011,CompetitorX,298.49,True
2024-04-15,P1011,CompetitorX,293.72,True
2024-04-22,P1011,CompetitorX,285.29,True
2024-04-29,P1011,CompetitorX,292.43,True
2024-05-06,P1011,CompetitorX,294.86,True
2024-05-13,P1011,CompetitorX,305.91,True
2024-05-20,P1011,CompetitorX,303.92,True
2024-05-27,P1011,CompetitorX,306.09,True
2024-06-03,P1011,CompetitorX,291.98,True
2024-06-10,P1011,CompetitorX,299.86,True
2024-06-17,P1011,CompetitorX,276.89,True
2024-06-24,P1011,CompetitorX,302.44,True
2024-07-01,P1011,CompetitorX,304.07,True
2024-07-08,P1011,CompetitorX,295.45,True
2024-07-15,P1011,CompetitorX,301.24,True
2024-07-22,P1011,CompetitorX,285.03,True
2024-07-29,P1011,CompetitorX,291.42,True
2024-08-05,P1011,CompetitorX,305.45,True
2024-08-12,P1011,CompetitorX,303.18,True
2024-08-19,P1011,CompetitorX,294.91,False
2024-08-26,P1011,CompetitorX,305.86,True
2024-09-02,P1011,CompetitorX,299.83,True
2024-09-09,P1011,CompetitorX,294.08,True
2024-09-16,P1011,CompetitorX,296.96,True
2024-09-23,P1011,CompetitorX,294.52,True
2024-09-30,P1011,CompetitorX,287.99,True
2024-10-07,P1011,CompetitorX,309.85,True
2024-10-14,P1011,CompetitorX,293.51,True
2024-10-21,P1011,CompetitorX,291.14,True
2024-10-28,P1011,CompetitorX,284.9,True
2024-11-04,P1011,CompetitorX,274.98,True
2024-11-11,P1011,CompetitorX,304.88,True
2024-11-18,P1011,CompetitorX,305.7,True
2024-11-25,P1011,CompetitorX,309.28,True
2024-12-02,P1011,CompetitorX,297.26,True
2024-12-09,P1011,CompetitorX,295.71,True
2024-12-16,P1011,CompetitorX,294.05,True
2024-12-23,P1011,CompetitorX,294.86,True
2024-12-30,P1011,CompetitorX,308.63,True
2025-01-06,P1011,CompetitorX,298.36,False
2025-01-13,P1011,CompetitorX,301.98,True
2025-01-20,P1011,CompetitorX,294.64,True
2025-01-27,P1011,CompetitorX,310.43,True
2025-02-03,P1011,CompetitorX,281.53,True
2025-02-10,P1011,CompetitorX,287.66,True
2025-02-17,P1011,CompetitorX,302.0,True
2025-02-24,P1011,CompetitorX,314.28,True
2025-03-03,P1011,CompetitorX,296.58,True
2025-03-10,P1011,CompetitorX,291.05,True
2025-03-17,P1011,CompetitorX,307.56,True
2025-03-24,P1011,CompetitorX,301.5,True
2025-03-31,P1011,CompetitorX,310.15,True
2025-04-07,P1011,CompetitorX,287.04,True
2025-04-14,P1011,CompetitorX,309.45,True
2025-04-21,P1011,CompetitorX,284.72,True
2025-04-28,P1011,CompetitorX,296.01,True
2025-05-05,P1011,CompetitorX,302.29,True
2025-05-12,P1011,CompetitorX,300.26,True
2025-05-19,P1011,CompetitorX,308.1,True
2025-05-26,P1011,CompetitorX,282.23,True
2025-06-02,P1011,CompetitorX,299.86,True
2025-06-09,P1011,CompetitorX,309.34,False
2025-06-16,P1011,CompetitorX,299.13,True
2025-06-23,P1011,CompetitorX,288.36,False
2025-06-30,P1011,CompetitorX,307.62,True
2025-07-07,P1011,CompetitorX,292.79,True
2025-07-14,P1011,CompetitorX,291.21,True
2025-07-21,P1011,CompetitorX,290.08,True
2025-07-28,P1011,CompetitorX,296.82,True
2025-08-04,P1011,CompetitorX,300.24,True
2025-08-11,P1011,CompetitorX,287.23,True
2025-08-18,P1011,CompetitorX,289.07,True
2025-08-25,P1011,CompetitorX,292.37,True
2025-09-01,P1011,CompetitorX,290.04,True
2025-09-08,P1011,CompetitorX,298.93,True
2025-09-15,P1011,CompetitorX,301.83,True
2025-09-22,P1011,CompetitorX,300.6,True
2025-09-29,P1011,CompetitorX,300.61,True
2025-10-06,P1011,CompetitorX,313.56,True
2025-10-13,P1011,CompetitorX,302.39,True
2025-10-20,P1011,CompetitorX,305.62,True
2025-10-27,P1011,CompetitorX,294.88,True
2025-11-03,P1011,CompetitorX,307.05,True
2025-11-10,P1011,CompetitorX,294.45,True
2025-11-17,P1011,CompetitorX,302.28,True
2025-11-24,P1011,CompetitorX,286.31,False
2025-12-01,P1011,CompetitorX,300.08,True
2025-12-08,P1011,CompetitorX,289.86,True
2025-12-15,P1011,CompetitorX,306.98,True
2025-12-22,P1011,CompetitorX,306.44,True
2025-12-29,P1011,CompetitorX,294.42,True
2024-01-08,P1011,CompetitorZ,265.4,True
2024-01-15,P1011,CompetitorZ,287.08,True
2024-01-22,P1011,CompetitorZ,280.78,True
2024-01-29,P1011,CompetitorZ,261.31,True
2024-02-05,P1011,CompetitorZ,270.18,True
2024-02-12,P1011,CompetitorZ,264.79,True
2024-02-19,P1011,CompetitorZ,278.77,True
2024-02-26,P1011,CompetitorZ,265.21,True
2024-03-04,P1011,CompetitorZ,260.02,True
2024-03-11,P1011,CompetitorZ,270.64,True
2024-03-18,P1011,CompetitorZ,282.9,True
2024-03-25,P1011,CompetitorZ,271.74,True
2024-04-01,P1011,CompetitorZ,276.58,True
2024-04-08,P1011,CompetitorZ,276.9,True
2024-04-15,P1011,CompetitorZ,260.92,True
2024-04-22,P1011,CompetitorZ,265.94,False
2024-04-29,P1011,CompetitorZ,273.37,True
2024-05-06,P1011,CompetitorZ,268.75,True
2024-05-13,P1011,CompetitorZ,287.29,True
2024-05-20,P1011,CompetitorZ,263.24,True
2024-05-27,P1011,CompetitorZ,265.86,True
2024-06-03,P1011,CompetitorZ,275.7,True
2024-06-10,P1011,CompetitorZ,268.17,True
2024-06-17,P1011,CompetitorZ,249.6,True
2024-06-24,P1011,CompetitorZ,289.18,False
2024-07-01,P1011,CompetitorZ,264.51,True
2024-07-08,P1011,CompetitorZ,277.91,True
2024-07-15,P1011,CompetitorZ,263.04,True
2024-07-22,P1011,CompetitorZ,266.24,True
2024-07-29,P1011,CompetitorZ,260.01,True
2024-08-05,P1011,CompetitorZ,267.24,True
2024-08-12,P1011,CompetitorZ,268.03,True
2024-08-19,P1011,CompetitorZ,272.23,True
2024-08-26,P1011,CompetitorZ,270.26,True
2024-09-02,P1011,CompetitorZ,261.5,True
2024-09-09,P1011,CompetitorZ,269.02,True
2024-09-16,P1011,CompetitorZ,285.18,True
2024-09-23,P1011,CompetitorZ,284.21,True
2024-09-30,P1011,CompetitorZ,277.05,True
2024-10-07,P1011,CompetitorZ,278.75,True
2024-10-14,P1011,CompetitorZ,290.21,True
2024-10-21,P1011,CompetitorZ,278.0,True
2024-10-28,P1011,CompetitorZ,278.6,True
2024-11-04,P1011,CompetitorZ,260.49,True
2024-11-11,P1011,CompetitorZ,264.19,True
2024-11-18,P1011,CompetitorZ,273.05,True
2024-11-25,P1011,CompetitorZ,266.69,True
2024-12-02,P1011,CompetitorZ,265.13,True
2024-12-09,P1011,CompetitorZ,266.08,True
2024-12-16,P1011,CompetitorZ,261.64,True
2024-12-23,P1011,CompetitorZ,266.83,True
2024-12-30,P1011,CompetitorZ,276.1,True
2025-01-06,P1011,CompetitorZ,288.04,True
2025-01-13,P1011,CompetitorZ,279.85,True
2025-01-20,P1011,CompetitorZ,278.53,True
2025-01-27,P1011,CompetitorZ,260.0,True
2025-02-03,P1011,CompetitorZ,274.29,True
