Date,Product_ID,Base_Sales,Marketing_Campaign,Marketing_Effect,Seasonal_Trend,Seasonal_Effect,Price,Discount,Competitor_Price,Stock_Availability,Public_Holiday,Demand
2019-07-20,P002,84,Social Media,1.3162543137208274,Fall,1.1,36.70879262619056,0.15815480498210235,28.469097038148814,422,True,61283
2019-07-20,P001,128,TV,1.7652690766028623,Summer,1.2,94.03010517468128,0.0713991486093127,84.21360407423386,68,False,21028
2019-07-20,P005,178,Email,1.3417103353861815,Winter,0.8,83.3726436557968,0.07998458567571518,75.98597119677693,360,False,76374
2019-07-20,P005,155,None,1.0,Spring,1.0,74.07430277574869,0.08920226540495099,69.34360304967429,232,False,38485
2019-07-20,P001,128,Email,1.2347470378670249,Winter,0.8,41.311789147300665,0.1435821403381472,39.220312550884486,379,True,47550
2019-07-20,P001,186,Social Media,1.4357817498549237,Winter,0.8,76.1727830522294,0.11715925700188443,68.29858272929243,272,False,62939
2019-07-20,P004,53,Radio,1.3025401077198056,Winter,0.8,52.082075506431345,0.17723424672938953,45.74769280149962,288,False,16388
2019-07-20,P002,160,Email,1.374836680904124,Winter,0.8,62.54895531854686,0.06191009021051718,56.723232674523516,495,False,99120
2019-07-20,P003,108,TV,1.9182229335845498,Summer,1.2,34.10964084332601,0.06766816949589553,26.607378935223547,445,True,145446
2019-07-20,P004,130,TV,2.2914397928255106,Summer,1.2,48.73149767307847,0.08370597401446055,43.556608725971216,467,False,188249
2019-07-20,P004,83,None,1.0,Fall,1.1,87.16658169199522,0.1202145895781215,83.80651287002424,136,False,12498
2019-07-20,P003,123,None,1.0,Summer,1.2,38.82864261687388,0.09567273666440558,34.9084057609073,295,True,48178
2019-07-20,P001,178,None,1.0,Fall,1.1,47.84579934731782,0.056850803202783,45.279282138332064,271,False,58170
2019-07-20,P004,197,Email,1.2962406502649406,Fall,1.1,69.67133762328814,0.12895837515186392,64.26341720883656,323,True,94247
2019-07-20,P005,152,TV,2.188589053714443,Winter,0.8,76.54344123923438,0.0597013086310796,73.50873329304564,28,True,8025
2019-07-20,P003,120,Social Media,1.2461017469773303,Summer,1.2,89.85365943525925,0.1415675123503085,87.5900114567804,331,False,57533
2019-07-20,P003,94,TV,1.9872156435672206,Summer,1.2,51.38728345109349,0.162678548778356,45.93549308270325,26,False,6005
2019-07-20,P003,134,TV,2.207318784888221,Spring,1.0,39.35823268092403,0.05682456780800382,35.66620235773199,225,True,76193
2019-07-20,P003,92,None,1.0,Spring,1.0,40.16459988686812,0.1311859407069305,36.85643325042635,388,False,37176
2019-07-21,P001,106,Radio,1.2881691788630711,Winter,0.8,96.2792944779627,0.13041427172572495,86.36619799196866,141,True,16424
2019-07-21,P002,66,None,1.0,Spring,1.0,42.06902494010966,0.13246441751320073,37.478094282542,128,False,9049
2019-07-21,P004,187,Social Media,1.78005667054807,Summer,1.2,62.12904518723771,0.12456060088304804,53.79488571458518,172,True,76411
2019-07-21,P001,105,None,1.0,Fall,1.1,64.67754606058509,0.11399282153890186,59.89023995805345,446,False,54218
2019-07-21,P002,156,Radio,1.4542070624458923,Fall,1.1,69.48279742291055,0.13051909100178924,65.64960945362971,167,False,42184
2019-07-21,P003,158,Social Media,1.585451513180406,Fall,1.1,35.324780736496216,0.16672593711658087,26.594970251155228,464,True,155661
2019-07-21,P005,74,Radio,1.4006946626015115,Winter,0.8,56.43276935092505,0.052551197651859255,47.89792470543894,49,False,4989
2019-07-21,P001,53,Radio,1.4181301253112666,Spring,1.0,40.507344079462804,0.06388906604852855,37.378855928707544,144,False,12077
2019-07-21,P001,130,Email,1.299510933114931,Winter,0.8,61.50337800015817,0.11694735903111118,55.0539653182451,326,False,47810
2019-07-21,P002,108,TV,2.001620735158104,Winter,0.8,43.212409382270955,0.09640082495343909,38.72920282458475,338,False,64826
2019-07-21,P005,94,TV,1.6501002929316422,Summer,1.2,66.17153560600008,0.13876750030047785,63.87822310754056,435,False,79458
2019-07-21,P002,167,Social Media,1.2194669391938093,Winter,0.8,62.073448396912646,0.061189187384629765,59.64995078126057,208,True,36417
2019-07-21,P004,51,Social Media,1.3059243709250261,Fall,1.1,32.10237068000199,0.1829897232340249,30.470889488040747,454,True,31492
2019-07-21,P002,103,TV,1.6176349743362215,Summer,1.2,45.67516254788205,0.07896098554713075,37.76330197107465,72,True,17640
2019-07-21,P005,127,None,1.0,Fall,1.1,38.27751527128103,0.14187248216583598,30.418131409505143,239,True,39659
2019-07-21,P003,90,TV,1.9045900375132265,Summer,1.2,89.85450403129246,0.10256525089941765,82.58279177271135,21,True,4639
2019-07-21,P003,140,Email,1.3009054141685805,Winter,0.8,88.12796058626583,0.05281714923797002,81.32558994218144,117,True,19246
2019-07-21,P001,166,Email,1.257597451067254,Fall,1.1,47.48110652656592,0.15076792753500112,41.731348151453965,35,False,8542
2019-07-21,P003,121,TV,2.3760159099217244,Winter,0.8,64.37301319142091,0.11713635307948855,60.792153028220966,322,False,76159
2019-07-21,P003,142,Social Media,1.7913168605133145,Spring,1.0,95.86140869925453,0.1705653506023267,86.11499436998292,273,False,70528
2019-07-21,P001,103,None,1.0,Winter,0.8,58.504319353495646,0.14433271962450384,48.586629795176705,215,True,20078
2019-07-21,P001,170,None,1.0,Fall,1.1,63.44832455324005,0.14733734059029474,60.83834978396324,220,True,40241
2019-07-21,P004,171,Social Media,1.4271588353935054,Winter,0.8,74.0685297005195,0.0883648365107373,66.43266339929055,416,True,90806
2019-07-21,P002,112,Email,1.1590896639024149,Spring,1.0,79.25958841994525,0.19554795557617166,72.13488397848744,177,False,22341
2019-07-21,P001,154,None,1.0,Spring,1.0,36.28033252737873,0.1943508285256934,33.262624268408715,174,True,25901
2019-07-21,P002,155,None,1.0,Fall,1.1,93.56212638011482,0.10259048898312868,89.28239037713061,458,False,80780
2019-07-21,P001,165,Email,1.0926492736932867,Summer,1.2,67.58416492875978,0.08347131130705078,60.639192049428665,139,True,33790
2019-07-21,P002,132,TV,1.8533292907151961,Winter,0.8,65.51398386051525,0.059721308014337476,56.60347053499524,108,True,25303
2019-07-21,P004,179,Radio,1.380636093413262,Winter,0.8,48.289000968646484,0.09598916106470065,47.098105567960324,429,False,86475
2019-07-21,P002,94,TV,2.3675509767068155,Spring,1.0,73.15043069109848,0.055940329613775305,70.31875267562297,415,False,99773
2019-07-21,P003,160,None,1.0,Winter,0.8,93.3452912994519,0.056005710956175306,90.66083805983038,482,True,65961
2019-07-21,P005,112,Social Media,1.7574649930174893,Summer,1.2,79.61583158689776,0.19770997777652055,71.05701588124145,13,True,3036
2019-07-21,P005,100,None,1.0,Fall,1.1,76.38622698979154,0.13174932523198657,71.11018854562805,170,True,19185
2019-07-21,P003,196,Social Media,1.5878721798381734,Summer,1.2,30.780313293938136,0.1467697737510083,28.562838661573338,409,False,154492
2019-07-21,P003,80,TV,1.696419933932022,Spring,1.0,58.15794102239269,0.19383505633066944,52.299105034950024,220,True,29442
2019-07-21,P002,198,TV,2.110051113399478,Summer,1.2,72.29061893513529,0.11552421850214721,70.34949267180117,138,True,69170
2019-07-21,P005,60,TV,1.6749711196922226,Summer,1.2,61.8165706003564,0.06390250891542344,58.09232609158176,142,True,18764
2019-07-22,P004,68,Email,0.9923377595554166,Fall,1.1,64.32712232507517,0.19223985854914677,62.02604000737633,28,True,1915
2019-07-22,P004,151,Social Media,1.2944428130561403,Spring,1.0,47.445501050055285,0.08166181714878716,42.89436490645256,109,False,23805
2019-07-22,P002,144,None,1.0,Fall,1.1,33.622079147539175,0.09228587260716065,28.275749609219105,199,True,37424
2019-07-22,P001,196,Email,1.2407028269254188,Fall,1.1,54.93868368900592,0.06253331765756093,45.15593418594163,265,True,88935
2019-07-22,P004,142,None,1.0,Winter,0.8,93.98342489639384,0.11873812670079469,89.55069303284513,116,False,13406
2019-07-22,P001,112,TV,2.152284093950574,Summer,1.2,58.183394553884995,0.19822529663140093,56.568376412500584,462,True,121230
2019-07-22,P005,56,Email,1.328867625773665,Fall,1.1,94.82595758249406,0.07290590369439363,85.02203740144607,381,False,35473
2019-07-22,P005,109,None,1.0,Spring,1.0,88.68313245554752,0.11814089794414863,79.32679505119377,393,False,46454
2019-07-22,P003,186,None,1.0,Summer,1.2,40.01038474378051,0.08352768408480632,34.73080792286026,491,False,127275
2019-07-22,P003,60,Radio,1.5321853070408473,Summer,1.2,75.74201455151054,0.08550909990727244,68.11802460822324,414,True,51084
2019-07-22,P003,194,None,1.0,Spring,1.0,79.93185086950581,0.15575613219552278,72.52914597392741,247,False,49041
2019-07-22,P003,142,TV,2.0236738318644107,Summer,1.2,92.11734136846343,0.10090513760173872,87.77384859441715,462,True,165358
2019-07-22,P002,189,Radio,1.1044473782192483,Fall,1.1,59.137189651677495,0.08404785987793362,54.706537499272585,94,True,23507
2019-07-22,P001,156,TV,1.9697627419005574,Winter,0.8,40.528522820878266,0.17802581905791315,37.51948202777611,279,True,66986
2019-07-22,P004,77,Social Media,1.4081042674699127,Winter,0.8,35.819070581597245,0.1585522498668232,30.525032926100177,325,True,30618
2019-07-22,P004,142,Email,1.3387612197084269,Winter,0.8,72.0994812674152,0.11392517742372828,68.28450445681706,350,False,54780
2019-07-22,P004,105,Social Media,1.4487778084117435,Winter,0.8,40.35609927359524,0.11614151618525927,38.4228318188559,449,True,55798
2019-07-22,P005,105,Radio,1.0772739675264913,Fall,1.1,42.3181882440732,0.1586141420510516,40.41190284157241,412,True,49683
2019-07-22,P001,193,Social Media,1.5371761475016084,Winter,0.8,66.77323636062985,0.16195058202924414,63.45393998558741,101,True,23254
2019-07-22,P002,142,Social Media,1.7858551024759732,Summer,1.2,65.3958795811981,0.19742568661041826,58.95072355915512,258,True,76890
2019-07-22,P001,141,TV,2.127774692149884,Spring,1.0,77.44217126731957,0.14859398940047197,71.1391676114203,133,True,40681
2019-07-22,P003,144,None,1.0,Summer,1.2,76.29026028298827,0.12240636560028333,75.17620768023119,18,False,3047
2019-07-22,P003,146,Social Media,1.3324261141604936,Spring,1.0,36.56432017369662,0.1521358305443941,29.438592296165318,84,True,18929
2019-07-22,P005,59,None,1.0,Fall,1.1,70.36114962414331,0.10759281177198668,61.558570751636914,466,False,33933
2019-07-23,P002,133,Email,1.3653863020598955,Winter,0.8,60.393741752866035,0.1748851784669144,54.560357039588524,136,False,19849
2019-07-23,P005,61,Email,1.4282688315968202,Spring,1.0,36.308050753172125,0.1138835527710413,29.31109819220614,273,False,28718
2019-07-23,P002,98,Social Media,1.5614651126110302,Fall,1.1,75.80951709517356,0.15781254164057296,66.68478213195509,260,False,46091
2019-07-23,P004,158,Social Media,1.2388369009727733,Summer,1.2,99.90670939073361,0.052284223618852245,96.97776513044289,340,True,85767
2019-07-23,P005,162,None,1.0,Summer,1.2,36.1629006624502,0.1686851975050223,32.34443435288799,72,False,14310
2019-07-23,P003,107,None,1.0,Winter,0.8,56.75353442273926,0.14964082573495108,54.178108966579394,269,True,22562
2019-07-23,P002,194,Radio,1.4524766206723574,Spring,1.0,83.78417434702929,0.11249405052219338,74.16486036320161,195,True,60600
2019-07-23,P002,170,Social Media,1.4389848946418982,Winter,0.8,98.82950195574676,0.18513627471946104,97.12200929130009,161,False,28738
2019-07-23,P005,86,TV,1.764395940428687,Summer,1.2,61.761823665359586,0.16547687111218307,60.48872447955158,87,True,14848
2019-07-23,P004,169,None,1.0,Summer,1.2,53.13563487577095,0.12443201849483003,46.86788166536758,89,True,19708
2019-07-23,P003,77,Social Media,1.779213522409418,Spring,1.0,79.11497938975256,0.16430143995367458,73.93208051427754,126,True,16980
2019-07-23,P005,199,Radio,1.4536477624474724,Winter,0.8,52.591414640642995,0.15517597119090193,43.58221558712217,105,False,27249
2019-07-23,P004,166,TV,1.777284661119029,Summer,1.2,36.14993800160198,0.19705025934861042,29.70726816201196,465,False,176939
2019-07-23,P001,103,Social Media,1.6662159471921092,Fall,1.1,88.77984628284179,0.07949755179299821,83.13260904550705,56,False,11431
2019-07-23,P005,193,Email,1.198096433477958,Spring,1.0,87.3719271321431,0.12494546026860577,80.91820212774309,25,True,6008
2019-07-23,P005,73,Email,1.1913135079820192,Fall,1.1,35.61936233319966,0.056750610651599497,31.700096785318134,378,True,42157
2019-07-23,P004,102,None,1.0,Spring,1.0,77.83227303553198,0.19938165668245034,73.81339834176538,128,True,12124
2019-07-23,P002,175,Social Media,1.4905995098451068,Fall,1.1,63.48529908656889,0.18650559408261774,59.210858830135756,109,True,30008
2019-07-23,P005,126,TV,2.308745604355803,Winter,0.8,44.30392177198506,0.18497152384766674,36.465268006723065,448,False,113564
2019-07-23,P002,125,None,1.0,Summer,1.2,44.87496514676041,0.05644017923544193,35.07385211208375,199,False,39639
2019-07-23,P004,193,Email,1.1151688803808517,Summer,1.2,44.24320691135618,0.11708776424105043,36.6964302060861,340,True,102823
2019-07-23,P001,63,Email,1.0013915657195587,Spring,1.0,48.956852378209426,0.13791266970294191,44.56940062760154,190,False,12485
2019-07-23,P004,169,None,1.0,Fall,1.1,41.66131550389819,0.1432086288603147,37.93712477170837,196,False,37711
2019-07-23,P003,149,Email,1.0794362026977358,Winter,0.8,93.73017416424169,0.15517722109495113,84.59110521019015,477,False,63198
2019-07-23,P002,94,Email,0.9696413458742303,Summer,1.2,64.02073819743077,0.1871775102975503,54.77410897722542,188,False,21488
2019-07-23,P004,198,Social Media,1.5866067416059724,Fall,1.1,90.17748020643751,0.13304885156214663,82.04100272445365,184,True,66649
2019-07-23,P005,169,TV,1.6389248680839386,Fall,1.1,45.316842718322846,0.15364159778170827,36.67814115130981,208,True,72895
2019-07-24,P005,103,None,1.0,Spring,1.0,81.34601648842671,0.08268546196492627,75.93923313290092,289,True,32174
2019-07-24,P001,189,None,1.0,Summer,1.2,49.27262080569544,0.13404265610955915,45.15426263614881,146,False,34418
2019-07-24,P004,195,None,1.0,Spring,1.0,35.571328656966024,0.0654058262960224,29.363180537500583,191,True,46385
2019-07-24,P002,64,Radio,1.2562672324801172,Spring,1.0,89.68195321067356,0.05115035630843681,84.25735315221682,412,True,36799
2019-07-24,P004,94,Radio,1.2683063880669518,Winter,0.8,71.62976460711053,0.17312775188849722,70.47117295790176,387,True,34124
2019-07-24,P005,111,None,1.0,Winter,0.8,96.74522631599302,0.08650795003535805,89.40523426853606,264,True,25490
2019-07-24,P005,175,Email,1.4032045696105044,Fall,1.1,81.90497255051181,0.08659194269728654,74.72708829000486,277,True,82398
2019-07-24,P005,133,TV,2.347552702707346,Summer,1.2,54.037068710339625,0.0889222934194908,51.23132179766267,73,True,28911
2019-07-24,P002,92,Radio,1.2182461971108622,Winter,0.8,44.16302184665886,0.09110903119048203,40.1860065871187,319,False,31426
2019-07-24,P002,114,Email,1.2617661187382734,Fall,1.1,59.74862751078931,0.13398211647981623,57.260242712136034,390,True,61338
2019-07-24,P002,145,TV,1.8360141388547166,Spring,1.0,48.435074297705256,0.19766288505451207,39.40216010629095,367,False,105998
2019-07-24,P003,52,Email,0.9766026833411173,Winter,0.8,42.53552492870922,0.08519887678069901,34.331880836528285,354,False,17930
2019-07-24,P002,189,Radio,1.441817674625983,Summer,1.2,82.9578541970517,0.1957849406581032,81.78318454989797,205,False,60154
2019-07-24,P003,70,Radio,1.4087364100686812,Winter,0.8,97.67417789484335,0.1868497459096788,92.92299218772025,229,True,16985
2019-07-24,P005,158,None,1.0,Fall,1.1,49.6109847344119,0.16949598449644976,41.58318249352389,356,True,67436
2019-07-24,P002,105,Email,1.3324387234434598,Winter,0.8,39.60859879042909,0.170890323294973,33.366069081985415,454,True,55013
2019-07-24,P005,78,None,1.0,Spring,1.0,97.14869563324919,0.13299840622601067,95.32112458292576,253,True,19181
2019-07-24,P004,164,Social Media,1.7068262672692924,Winter,0.8,94.86484244350714,0.14644226705566407,89.11288757406551,325,False,72743
2019-07-24,P001,86,TV,2.1568384480493226,Winter,0.8,52.305812026924016,0.05621495827134534,49.345710817552096,355,False,57969
2019-07-24,P005,138,TV,1.9169630912901146,Winter,0.8,81.68404198403874,0.1831082904168868,72.24391657932507,126,True,27092
2019-07-24,P003,85,None,1.0,Spring,1.0,63.72201838986253,0.05607303450016228,61.64470673855709,157,True,14323
2019-07-24,P001,180,Social Media,1.6875290182373646,Summer,1.2,76.39881792079167,0.09561361601003948,73.46320514361632,207,False,78061
2019-07-24,P004,146,TV,1.6102626986473951,Summer,1.2,74.17195407121548,0.11720946081108083,67.89039340925478,290,True,86798
2019-07-24,P004,84,Email,0.9874651643429342,Fall,1.1,90.01555682695505,0.16422012470615754,87.93717766758078,79,True,6783
2019-07-24,P002,169,TV,1.6918331748342328,Summer,1.2,90.25613726231506,0.17203889493398417,82.94911348886367,76,True,25840
2019-07-24,P003,141,Social Media,1.5368678197616812,Winter,0.8,62.36830998671345,0.08787333079227849,52.92405145195046,445,True,91214
2019-07-24,P001,81,Social Media,1.5262390902550051,Spring,1.0,83.2866047096392,0.16967364575316757,77.64592180273543,456,True,55229
2019-07-24,P004,65,Email,1.3076411801252017,Summer,1.2,72.78155762952359,0.15459432091657455,65.43207528414308,473,True,49903
2019-07-25,P005,69,Social Media,1.501234660171145,Spring,1.0,76.98435755633096,0.19146529902701992,73.13498322924605,493,False,47809
2019-07-25,P003,76,None,1.0,Spring,1.0,34.86056253510945,0.07614369981886791,26.931968363127908,264,True,26392
2019-07-25,P002,161,Email,1.1849382713358338,Fall,1.1,68.99167465934048,0.1689088142576877,62.67097660584153,329,False,69483
2019-07-25,P001,111,Social Media,1.457163142840886,Summer,1.2,97.13663287983077,0.06074633131942902,96.10434449961913,46,True,9323
2019-07-25,P002,128,TV,2.1918136361521965,Fall,1.1,64.97947975744782,0.1449776923343865,54.99210192364461,210,False,72023
2019-07-25,P002,50,Email,1.1063844815144117,Spring,1.0,96.24317269457211,0.05974060182139235,95.17926172752985,192,True,11108
2019-07-25,P002,124,TV,1.792222708316041,Summer,1.2,47.715168592708,0.06665968827527693,44.772021509632,27,True,7878
2019-07-25,P001,126,TV,1.612760049176258,Summer,1.2,30.714189154442703,0.16790118591596748,26.792611990361138,18,False,4605
2019-07-25,P001,57,None,1.0,Winter,0.8,58.473052996746816,0.18707090130522874,51.0417425541383,210,False,9809
2019-07-25,P003,63,TV,2.30256640777492,Spring,1.0,67.37413595702303,0.18220765810383294,57.832946326925054,84,False,12769
2019-07-25,P002,133,TV,2.111806475985823,Spring,1.0,58.187921227112156,0.17204576671849683,50.200752282654264,272,False,80648
2019-07-25,P003,140,Email,1.2427646629269125,Fall,1.1,62.18818166386821,0.0919854899043771,60.103478839869446,98,False,19383
2019-07-25,P002,188,Radio,1.3066186045071249,Fall,1.1,81.55164494316446,0.16100644158058638,72.9583128701379,94,True,26202
2019-07-25,P002,102,Social Media,1.2306570321550403,Summer,1.2,67.94272002869369,0.06600270478453059,66.51084861120447,383,True,60548
2019-07-25,P003,55,Email,1.4108907201823682,Summer,1.2,94.05634408247589,0.14984804030984036,85.34072493139499,166,False,15931
2019-07-25,P002,173,Email,1.3469287707045663,Spring,1.0,76.45035358649866,0.06530756357885531,70.75165681178193,253,True,65496
2019-07-25,P005,197,Social Media,1.2672806186373227,Spring,1.0,79.89455432253997,0.14002962655720813,75.40738461769595,65,False,16264
2019-07-25,P001,86,None,1.0,Fall,1.1,79.86611580301033,0.159757597333202,78.48336635490273,38,True,3381
2019-07-25,P001,119,Email,0.9927497546166509,Fall,1.1,38.41107239000314,0.17186994119844895,35.360460220857306,463,True,59537
2019-07-25,P002,134,Social Media,1.3274000442737033,Winter,0.8,82.90925033093976,0.07652580997707158,73.93848536354821,177,False,28689
2019-07-25,P001,147,TV,1.80549962077236,Summer,1.2,51.24509364054442,0.16612798532468076,47.70692816887673,140,True,43932
2019-07-25,P002,53,Email,1.0091442136898994,Spring,1.0,79.48091085014624,0.09202310391863344,77.143858495901,123,False,6769
2019-07-25,P005,54,Social Media,1.5978062191711153,Spring,1.0,60.62211098530323,0.13535713502558294,58.35940109238132,76,False,6478
2019-07-25,P001,55,Radio,1.3051847788784978,Spring,1.0,65.43139440137442,0.07352410735093279,60.16446494563448,311,False,24743
2019-07-25,P005,160,TV,2.0972107520939134,Fall,1.1,65.72293028686695,0.12192336498087487,60.22435198631206,66,True,25678
2019-07-25,P001,79,Social Media,1.593316561076147,Spring,1.0,54.12526764807046,0.06092111466504285,48.565318979188746,466,True,67527
2019-07-25,P001,74,Social Media,1.6925303292936507,Fall,1.1,43.69197240804355,0.13414231545654448,40.38877831434405,91,False,12917
2019-07-25,P003,165,Social Media,1.622741755892641,Fall,1.1,65.81697036572871,0.07931401798727121,60.676002769003624,499,True,161455
2019-07-25,P004,62,None,1.0,Spring,1.0,94.2014470220277,0.15516928241384537,84.59133772266814,154,True,9881
2019-07-25,P001,116,Email,0.9911035402429509,Spring,1.0,59.94896356404669,0.18951030282625314,54.42606990053689,199,True,22466
2019-07-25,P003,153,None,1.0,Fall,1.1,98.3813036597902,0.16763618548302867,90.65825405098919,397,False,66387
2019-07-25,P005,192,Email,1.2415870329763055,Fall,1.1,53.911763761349626,0.133979196442239,49.12271527875888,277,True,75940
2019-07-25,P002,109,Radio,1.236883807554452,Fall,1.1,81.2646600542955,0.13515633228502644,73.20677793641943,439,True,68753
2019-07-25,P002,195,Social Media,1.6104406938839504,Spring,1.0,47.44106168043379,0.08639134452327901,41.752706634958415,191,False,68491
2019-07-25,P004,54,None,1.0,Summer,1.2,37.90369864073165,0.16744251567400337,35.05498002671278,28,False,1796
2019-07-25,P003,164,TV,2.226065318605799,Summer,1.2,76.4907322020598,0.18539908078939815,70.21457683948863,447,True,191156
2019-07-25,P001,55,Social Media,1.692486656462426,Summer,1.2,99.06650985241268,0.06321609202121435,93.978554750634,18,False,2184
2019-07-25,P005,147,Social Media,1.3203877373551516,Summer,1.2,78.4376894349833,0.0748342732121334,75.92729704180738,20,False,4897
2019-07-25,P001,64,Social Media,1.6722623529403646,Summer,1.2,67.38709988041063,0.16590859012970893,59.28717518930914,45,True,6026
2019-07-25,P001,99,Social Media,1.4014516076707213,Spring,1.0,36.921838340974766,0.18696157797916307,32.18487069336625,438,True,62348
2019-07-25,P004,104,TV,2.0572882270610657,Winter,0.8,65.90920890260132,0.16472103887387585,62.32560343124586,239,True,39748
2019-07-25,P004,126,None,1.0,Winter,0.8,65.30040439948822,0.19249063326045063,60.756207678473615,211,True,20305
2019-07-25,P001,57,Radio,1.509102352415599,Fall,1.1,80.69253500550988,0.08263116946475861,77.64838088110294,124,False,12303
2019-07-25,P001,131,None,1.0,Winter,0.8,56.87335775917535,0.06767862109094633,55.40358860200095,197,True,21734
2019-07-26,P003,81,Social Media,1.580681878997578,Winter,0.8,75.02785829976862,0.15552882656528505,70.52812305318993,81,False,8198
2019-07-26,P001,180,Email,1.0708570965710336,Summer,1.2,45.558496412458524,0.08061671969551124,36.34766497644693,69,True,20230
2019-07-26,P005,88,Email,1.1406895761944333,Spring,1.0,61.24981022144999,0.13176420575141623,56.55613081004252,277,False,28759
2019-07-26,P002,139,TV,1.890572706547608,Winter,0.8,68.4439313281492,0.16026806743297045,66.45322701615491,300,False,60002
2019-07-26,P002,111,Radio,1.0446015144854928,Fall,1.1,66.88125494280231,0.19273267260357857,62.068242483062114,362,False,44179
2019-07-26,P001,123,Email,1.2364911382213493,Spring,1.0,58.44869650471775,0.06474452055289978,50.84350237838309,380,True,68350
2019-07-26,P004,106,Email,1.0458777532980126,Spring,1.0,83.34488079025581,0.13857651314131803,76.04461640836439,350,False,40297
2019-07-26,P002,198,TV,1.6669398475493542,Summer,1.2,36.355797877450044,0.14461582885191276,34.508490928311886,316,True,124066
2019-07-26,P001,122,Radio,1.1077035645173177,Spring,1.0,58.64068022112882,0.17475048878478774,51.43468775806258,411,False,57483
2019-07-26,P004,110,None,1.0,Fall,1.1,60.622904132813694,0.17299949127172892,52.89294294504604,305,True,38478
2019-07-26,P003,181,Social Media,1.658330483745258,Fall,1.1,94.37242394190531,0.1874346447385678,84.77348251571364,314,False,103159
2019-07-26,P004,170,TV,2.384338984050843,Spring,1.0,37.46344661836313,0.17457054436006675,36.218706548025764,83,False,31596
2019-07-26,P004,112,TV,2.016740700372896,Spring,1.0,54.504486895190496,0.15873688243144968,48.47169312172609,202,True,47477
2019-07-26,P003,134,Email,1.0419698916150075,Spring,1.0,79.6427230867711,0.19538407400382052,78.22229845731034,72,False,9059
2019-07-26,P001,71,Email,0.9893062377718916,Spring,1.0,52.42332514191781,0.19957464415842074,50.5485201048457,471,True,30209
2019-07-26,P004,64,Email,1.0982394045039947,Spring,1.0,43.30939733874178,0.15391042741823416,39.670159615273924,97,True,6927
2019-07-26,P003,134,Email,1.165422473962858,Spring,1.0,65.6039230073489,0.10586487459506681,64.04731901517187,415,True,65292
2019-07-26,P001,170,TV,1.9964283533605998,Winter,0.8,40.39220896899302,0.121029414742739,37.860501492791116,211,False,59095
2019-07-26,P005,147,TV,1.9199667647625291,Spring,1.0,79.50036651493801,0.061950806654883346,71.4523061848716,495,False,160393
2019-07-26,P002,189,Social Media,1.4498806494299084,Fall,1.1,59.15725361821573,0.1980450955806774,57.58938085245321,341,False,93142
2019-07-26,P001,89,Email,1.3680942811390537,Summer,1.2,82.70295646600586,0.06492787784143544,80.3270035300464,213,False,32958
2019-07-26,P001,145,Social Media,1.21765574914845,Summer,1.2,87.02065692323737,0.12546999278916704,84.3313786151043,284,False,59730
2019-07-26,P004,145,Radio,1.5536687092072508,Spring,1.0,50.427203110414524,0.19711571101288972,43.27976784773567,94,True,21791
2019-07-26,P001,192,None,1.0,Summer,1.2,92.78853529673853,0.15416616435741498,88.64924532263896,30,True,6731
2019-07-26,P003,110,TV,1.6932691817717815,Winter,0.8,71.49571935759457,0.1266778797756224,66.92592401009588,360,False,55050
2019-07-26,P004,193,Email,1.216396824090424,Spring,1.0,60.939007580289555,0.11749463915736744,56.49599671972166,85,True,20894
2019-07-26,P004,176,None,1.0,Fall,1.1,76.31926034320841,0.19988625078967598,71.35714139590003,163,True,29705
2019-07-26,P002,148,Email,1.1869174448222495,Summer,1.2,50.59789915629369,0.16430630608103852,49.11913371824964,200,True,39922
2019-07-26,P005,199,Social Media,1.7608032837376058,Summer,1.2,89.08300385207545,0.0972158967597129,86.43003491007705,60,False,25822
2019-07-26,P002,166,Email,1.0197785894792322,Spring,1.0,31.295704772295284,0.15517776433963568,22.33973530927836,378,True,83304
2019-07-26,P004,137,Email,1.2673526804549706,Winter,0.8,38.188731339044494,0.19904288886324123,31.373300013526162,491,False,73141
2019-07-26,P003,63,Email,1.0837282263236137,Winter,0.8,48.85110319310039,0.12090010488081988,47.59392928815835,418,False,22661
2019-07-27,P004,59,Radio,1.2409417755339114,Summer,1.2,54.62415119945981,0.07741571946432876,53.42783222897082,406,False,37010
2019-07-27,P003,69,Radio,1.4445627244457655,Winter,0.8,87.1900324333471,0.16613771325076965,83.35700054281627,232,True,17749
2019-07-27,P003,198,Social Media,1.543801481020485,Summer,1.2,91.27212637833561,0.06959494659644754,88.83442889779003,440,False,169711
2019-07-27,P002,181,Email,1.0157180930763643,Winter,0.8,74.66967859387717,0.12737341664560242,68.20762916311548,276,True,42656
2019-07-27,P004,99,Email,1.377758743521552,Spring,1.0,47.881757315822355,0.17349538714157256,41.85955063783594,230,False,32624
2019-07-27,P005,110,Email,1.2963318083840742,Fall,1.1,93.32061703831869,0.09801136013745607,86.49031263802527,31,True,5205
2019-07-27,P001,90,None,1.0,Spring,1.0,63.79882298402813,0.19679748717235596,54.240025920996914,259,True,24224
2019-07-27,P001,109,TV,1.9331581523319985,Summer,1.2,71.80947945500512,0.17932226971687193,65.3798922860616,226,False,56661
2019-07-27,P002,52,Social Media,1.2584892281435942,Winter,0.8,94.06508158358034,0.06940054142272989,92.71896185619157,67,True,3642
