product_id,date,product_name,category,units_sold,revenue,price,discount,dataset,is_promo
P00004,2021-07-25,USB-C Charger,Toys & Games,4,1276.448,398.89,0.2,Amazon,1
P00004,2021-07-26,USB-C Charger,Clothing,4,444.9195,117.035,0.075,Amazon,1
P00004,2021-07-27,USB-C Charger,Sports & Outdoors,3,846.33,282.11,0.0,Amazon,0
P00004,2021-07-28,USB-C Charger,Sports & Outdoors,4,989.2,247.3,0.0,Amazon,0
P00004,2021-07-29,USB-C Charger,Clothing,2,670.86,372.7,0.1,Amazon,1
P00004,2021-08-02,USB-C Charger,Toys & Games,5,2649.2000000000003,529.84,0.0,Amazon,0
P00004,2021-08-03,USB-C Charger,Electronics,1,202.17,202.17,0.0,Amazon,0
P00004,2021-08-04,USB-C Charger,Books,2,658.95,439.3,0.25,Amazon,1
P00004,2021-08-06,USB-C Charger,Clothing,3,1657.2749999999999,581.5,0.05,Amazon,1
P00004,2021-08-10,USB-C Charger,Clothing,1,415.72,415.72,0.0,Amazon,0
P00004,2021-08-15,USB-C Charger,Electronics,3,603.6120000000001,268.67,0.05,Amazon,1
P00004,2021-08-16,USB-C Charger,Toys & Games,4,979.16,244.79,0.0,Amazon,0
P00004,2021-08-17,USB-C Charger,Books,3,286.74,95.58,0.0,Amazon,0
P00004,2021-08-19,USB-C Charger,Clothing,7,1465.4160000000002,250.555,0.175,Amazon,1
P00004,2021-08-21,USB-C Charger,Clothing,5,542.769,131.055,0.07500000000000001,Amazon,1
P00004,2021-08-24,USB-C Charger,Sports & Outdoors,5,2133.825,569.02,0.25,Amazon,1
P00004,2021-08-25,USB-C Charger,Clothing,12,2263.236,202.388,0.13,Amazon,1
P00004,2021-08-28,USB-C Charger,Sports & Outdoors,2,1142.34,571.17,0.0,Amazon,0
P00004,2021-08-29,USB-C Charger,Sports & Outdoors,5,1502.955,300.57,0.025,Amazon,1
P00004,2021-08-31,USB-C Charger,Sports & Outdoors,2,539.818,317.54,0.15,Amazon,1
P00004,2021-09-01,USB-C Charger,Sports & Outdoors,4,1982.92,495.73,0.0,Amazon,0
P00004,2021-09-05,USB-C Charger,Clothing,5,2361.2,472.24,0.0,Amazon,0
P00004,2021-09-07,USB-C Charger,Home & Kitchen,1,566.8555,596.69,0.05,Amazon,1
P00004,2021-09-08,USB-C Charger,Toys & Games,3,481.3935,168.91,0.05,Amazon,1
P00004,2021-09-09,USB-C Charger,Toys & Games,1,289.59200000000004,361.99,0.2,Amazon,1
P00004,2021-09-12,USB-C Charger,Toys & Games,2,779.44,389.72,0.0,Amazon,0
P00004,2021-09-13,USB-C Charger,Sports & Outdoors,4,642.96,160.74,0.0,Amazon,0
P00004,2021-09-14,USB-C Charger,Books,3,343.46999999999997,114.49,0.0,Amazon,0
P00004,2021-09-15,USB-C Charger,Home & Kitchen,3,1064.3700000000001,354.79,0.0,Amazon,0
P00004,2021-09-16,USB-C Charger,Books,2,861.7,430.85,0.0,Amazon,0
P00004,2021-09-17,USB-C Charger,Toys & Games,1,228.42,228.42,0.0,Amazon,0
P00004,2021-09-19,USB-C Charger,Home & Kitchen,5,670.3,134.06,0.0,Amazon,0
P00004,2021-09-21,USB-C Charger,Clothing,2,438.52,230.8,0.05,Amazon,1
P00004,2021-09-23,USB-C Charger,Books,4,790.806,258.12666666666667,0.05000000000000001,Amazon,1
P00004,2021-09-24,USB-C Charger,Clothing,2,800.946,444.97,0.1,Amazon,1
P00004,2021-09-26,USB-C Charger,Electronics,5,1334.3225000000002,280.91,0.05,Amazon,1
P00004,2021-09-27,USB-C Charger,Sports & Outdoors,5,1915.958,460.45500000000004,0.05,Amazon,1
P00004,2021-09-28,USB-C Charger,Books,2,206.29500000000002,137.53,0.25,Amazon,1
P00004,2021-09-29,USB-C Charger,Clothing,5,2579.85,444.97499999999997,0.0,Amazon,0
P00004,2021-09-30,USB-C Charger,Clothing,2,564.64,282.32,0.0,Amazon,0
P00004,2021-10-01,USB-C Charger,Electronics,3,758.9265,266.29,0.05,Amazon,1
P00004,2021-10-03,USB-C Charger,Home & Kitchen,5,1191.5375,250.85,0.05,Amazon,1
P00004,2021-10-05,USB-C Charger,Sports & Outdoors,3,1511.0700000000002,530.2,0.05,Amazon,1
P00004,2021-10-06,USB-C Charger,Home & Kitchen,3,1358.8229999999999,476.78,0.05,Amazon,1
P00004,2021-10-09,USB-C Charger,Clothing,2,716.2620000000001,376.98,0.05,Amazon,1
P00004,2021-10-12,USB-C Charger,Toys & Games,10,3617.2875000000004,411.92499999999995,0.125,Amazon,1
P00004,2021-10-15,USB-C Charger,Sports & Outdoors,13,5023.329000000001,383.21250000000003,0.075,Amazon,1
P00004,2021-10-17,USB-C Charger,Electronics,5,2007.458,411.28,0.1,Amazon,1
P00004,2021-10-18,USB-C Charger,Clothing,1,408.303,453.67,0.1,Amazon,1
P00004,2021-10-19,USB-C Charger,Toys & Games,6,1752.104,341.90500000000003,0.025,Amazon,1
P00004,2021-10-22,USB-C Charger,Toys & Games,4,520.544,162.67,0.2,Amazon,1
P00004,2021-10-23,USB-C Charger,Toys & Games,1,501.86599999999993,528.28,0.05,Amazon,1
P00004,2021-10-24,USB-C Charger,Toys & Games,1,213.48,213.48,0.0,Amazon,0
P00004,2021-10-25,USB-C Charger,Sports & Outdoors,3,920.4224999999999,360.95,0.15,Amazon,1
P00004,2021-10-27,USB-C Charger,Toys & Games,6,2059.537,233.91,0.07500000000000001,Amazon,1
P00004,2021-10-28,USB-C Charger,Sports & Outdoors,6,2306.772,416.195,0.07500000000000001,Amazon,1
P00004,2021-10-31,USB-C Charger,Home & Kitchen,7,1741.444,263.34999999999997,0.03333333333333333,Amazon,1
P00004,2021-11-02,USB-C Charger,Toys & Games,2,1010.74,505.37,0.0,Amazon,0
P00004,2021-11-03,USB-C Charger,Books,1,28.3575,29.85,0.05,Amazon,1
P00004,2021-11-04,USB-C Charger,Electronics,5,1380.0965,239.185,0.07500000000000001,Amazon,1
P00004,2021-11-06,USB-C Charger,Sports & Outdoors,7,1990.2024999999999,299.325,0.05,Amazon,1
P00004,2021-11-09,USB-C Charger,Books,4,1076.299,334.70500000000004,0.025,Amazon,1
P00004,2021-11-11,USB-C Charger,Books,8,1566.8120000000001,218.76999999999998,0.06666666666666667,Amazon,1
P00004,2021-11-14,USB-C Charger,Clothing,5,1879.51,339.44,0.07500000000000001,Amazon,1
P00004,2021-11-15,USB-C Charger,Books,3,854.251,370.94500000000005,0.275,Amazon,1
P00004,2021-11-16,USB-C Charger,Home & Kitchen,3,49.943999999999996,20.81,0.2,Amazon,1
P00004,2021-11-21,USB-C Charger,Electronics,1,139.179,163.74,0.15,Amazon,1
P00004,2021-11-23,USB-C Charger,Toys & Games,3,1129.222,369.47,0.1,Amazon,1
P00004,2021-11-26,USB-C Charger,Sports & Outdoors,5,86.6875,18.25,0.05,Amazon,1
P00004,2021-11-27,USB-C Charger,Home & Kitchen,1,69.58500000000001,92.78,0.25,Amazon,1
P00004,2021-12-01,USB-C Charger,Home & Kitchen,3,1027.2255,360.43,0.05,Amazon,1
P00004,2021-12-02,USB-C Charger,Sports & Outdoors,10,3400.015,393.02,0.125,Amazon,1
P00004,2021-12-03,USB-C Charger,Books,8,2876.036,378.41499999999996,0.05,Amazon,1
P00004,2021-12-04,USB-C Charger,Toys & Games,1,470.6205,495.39,0.05,Amazon,1
P00004,2021-12-05,USB-C Charger,Toys & Games,5,514.15,146.9,0.3,Amazon,1
P00004,2021-12-09,USB-C Charger,Clothing,5,2419.65,509.4,0.05,Amazon,1
P00004,2021-12-16,USB-C Charger,Home & Kitchen,2,526.36,263.18,0.0,Amazon,0
P00004,2021-12-19,USB-C Charger,Sports & Outdoors,1,15.09,15.09,0.0,Amazon,0
P00004,2021-12-21,USB-C Charger,Clothing,4,476.5779999999999,140.17,0.15,Amazon,1
P00004,2021-12-24,USB-C Charger,Toys & Games,7,1228.76,202.175,0.15,Amazon,1
P00004,2021-12-25,USB-C Charger,Sports & Outdoors,3,359.09200000000004,111.355,0.07500000000000001,Amazon,1
P00004,2021-12-26,USB-C Charger,Toys & Games,5,1959.4400000000003,489.86,0.2,Amazon,1
P00004,2021-12-28,USB-C Charger,Clothing,2,901.1075000000001,460.36,0.025,Amazon,1
P00004,2021-12-29,USB-C Charger,Books,6,2105.812,326.08500000000004,0.075,Amazon,1
P00004,2022-01-02,USB-C Charger,Toys & Games,3,1735.6499999999999,578.55,0.0,Amazon,0
P00004,2022-01-03,USB-C Charger,Toys & Games,5,1852.153,330.16499999999996,0.05,Amazon,1
P00004,2022-01-04,USB-C Charger,Home & Kitchen,3,1278.978,501.56,0.15,Amazon,1
P00004,2022-01-05,USB-C Charger,Books,2,900.64,562.9,0.2,Amazon,1
P00004,2022-01-07,USB-C Charger,Sports & Outdoors,1,7.675999999999999,8.08,0.05,Amazon,1
P00004,2022-01-11,USB-C Charger,Home & Kitchen,5,2606.15,521.23,0.0,Amazon,0
P00004,2022-01-12,USB-C Charger,Sports & Outdoors,2,246.204,136.78,0.1,Amazon,1
P00004,2022-01-14,USB-C Charger,Clothing,2,975.52,487.76,0.0,Amazon,0
P00004,2022-01-17,USB-C Charger,Electronics,14,2731.8125,222.64,0.08333333333333333,Amazon,1
P00004,2022-01-22,USB-C Charger,Home & Kitchen,2,119.629,70.37,0.15,Amazon,1
P00004,2022-01-23,USB-C Charger,Toys & Games,3,418.23,139.41,0.0,Amazon,0
P00004,2022-01-25,USB-C Charger,Books,2,317.26199999999994,166.98,0.05,Amazon,1
P00004,2022-01-26,USB-C Charger,Sports & Outdoors,19,6029.5,325.83500000000004,0.0125,Amazon,1
P00004,2022-01-28,USB-C Charger,Home & Kitchen,6,799.47,139.14,0.05,Amazon,1
P00004,2022-01-29,USB-C Charger,Sports & Outdoors,8,2160.81,329.855,0.175,Amazon,1
P00004,2022-01-30,USB-C Charger,Books,9,2911.117,295.9525,0.0625,Amazon,1
P00004,2022-01-31,USB-C Charger,Books,9,2875.821,342.91999999999996,0.05,Amazon,1
P00004,2022-02-01,USB-C Charger,Clothing,3,30.906,12.12,0.15,Amazon,1
P00004,2022-02-02,USB-C Charger,Clothing,8,4031.3500000000004,578.7550000000001,0.1,Amazon,1
P00004,2022-02-05,USB-C Charger,Home & Kitchen,3,972.1680000000001,405.07,0.2,Amazon,1
P00004,2022-02-10,USB-C Charger,Books,5,2299.2,459.84,0.0,Amazon,0
P00004,2022-02-11,USB-C Charger,Electronics,5,816.715,171.94,0.05,Amazon,1
P00004,2022-02-12,USB-C Charger,Sports & Outdoors,3,717.48,239.16,0.0,Amazon,0
P00004,2022-02-14,USB-C Charger,Home & Kitchen,2,498.72,249.36,0.0,Amazon,0
P00004,2022-02-15,USB-C Charger,Sports & Outdoors,4,1768.56,589.52,0.25,Amazon,1
P00004,2022-02-20,USB-C Charger,Electronics,1,483.327,537.03,0.1,Amazon,1
P00004,2022-02-24,USB-C Charger,Toys & Games,2,74.14,37.07,0.0,Amazon,0
P00004,2022-03-01,USB-C Charger,Electronics,2,523.4399999999999,348.96,0.25,Amazon,1
P00004,2022-03-02,USB-C Charger,Home & Kitchen,6,3267.652,560.44,0.025,Amazon,1
P00004,2022-03-03,USB-C Charger,Sports & Outdoors,3,638.19,258.655,0.0,Amazon,0
P00004,2022-03-05,USB-C Charger,Home & Kitchen,2,333.18,185.1,0.1,Amazon,1
P00004,2022-03-09,USB-C Charger,Sports & Outdoors,1,235.64,235.64,0.0,Amazon,0
P00004,2022-03-10,USB-C Charger,Home & Kitchen,3,1418.364,525.32,0.1,Amazon,1
P00004,2022-03-12,USB-C Charger,Books,8,2443.0209999999997,324.74333333333334,0.08333333333333333,Amazon,1
P00004,2022-03-15,USB-C Charger,Clothing,2,580.2599999999999,305.4,0.05,Amazon,1
P00004,2022-03-16,USB-C Charger,Books,4,1058.2559999999999,293.96,0.1,Amazon,1
P00004,2022-03-17,USB-C Charger,Electronics,5,1208.0500000000002,241.61,0.0,Amazon,0
P00004,2022-03-20,USB-C Charger,Sports & Outdoors,5,138.84750000000003,32.67,0.15,Amazon,1
P00004,2022-03-24,USB-C Charger,Books,5,1524.25,435.5,0.3,Amazon,1
P00004,2022-03-25,USB-C Charger,Clothing,2,371.58,185.79,0.0,Amazon,0
P00004,2022-03-26,USB-C Charger,Toys & Games,1,73.98,73.98,0.0,Amazon,0
P00004,2022-03-28,USB-C Charger,Books,1,76.51,76.51,0.0,Amazon,0
P00004,2022-03-29,USB-C Charger,Toys & Games,5,1728.43,363.88,0.05,Amazon,1
P00004,2022-03-30,USB-C Charger,Electronics,4,1315.6920000000002,365.47,0.1,Amazon,1
P00004,2022-04-05,USB-C Charger,Electronics,12,4501.92,375.16,0.0,Amazon,0
P00004,2022-04-06,USB-C Charger,Books,10,1043.23,216.96333333333328,0.08333333333333333,Amazon,1
P00004,2022-04-07,USB-C Charger,Books,6,1929.855,334.385,0.05,Amazon,1
P00004,2022-04-08,USB-C Charger,Sports & Outdoors,6,342.165,172.20000000000002,0.175,Amazon,1
P00004,2022-04-09,USB-C Charger,Clothing,4,1316.3555000000001,365.725,0.025,Amazon,1
P00004,2022-04-10,USB-C Charger,Electronics,1,232.13500000000002,273.1,0.15,Amazon,1
P00004,2022-04-11,USB-C Charger,Electronics,2,1123.32,561.66,0.0,Amazon,0
P00004,2022-04-14,USB-C Charger,Electronics,2,679.801,404.685,0.15000000000000002,Amazon,1
P00004,2022-04-18,USB-C Charger,Clothing,5,1245.15,249.03,0.0,Amazon,0
P00004,2022-04-20,USB-C Charger,Home & Kitchen,5,1297.2600000000002,251.805,0.0,Amazon,0
P00004,2022-04-21,USB-C Charger,Electronics,2,175.856,109.91,0.2,Amazon,1
P00004,2022-04-23,USB-C Charger,Sports & Outdoors,1,322.34400000000005,402.93,0.2,Amazon,1
P00004,2022-04-24,USB-C Charger,Electronics,5,651.7350000000001,144.83,0.1,Amazon,1
P00004,2022-04-25,USB-C Charger,Electronics,7,3037.5429999999997,521.265,0.15,Amazon,1
P00004,2022-04-26,USB-C Charger,Toys & Games,5,1110.1699999999998,233.72,0.05,Amazon,1
P00004,2022-04-29,USB-C Charger,Clothing,1,461.92,461.92,0.0,Amazon,0
P00004,2022-04-30,USB-C Charger,Sports & Outdoors,4,251.25,83.75,0.25,Amazon,1
P00004,2022-05-01,USB-C Charger,Electronics,18,5619.207,310.66999999999996,0.04,Amazon,1
P00004,2022-05-02,USB-C Charger,Home & Kitchen,1,144.79,144.79,0.0,Amazon,0
P00004,2022-05-04,USB-C Charger,Toys & Games,7,1663.0559999999998,232.64,0.025,Amazon,1
P00004,2022-05-05,USB-C Charger,Clothing,4,1598.08,499.4,0.2,Amazon,1
P00004,2022-05-09,USB-C Charger,Clothing,3,1191.2835,467.17,0.15,Amazon,1
P00004,2022-05-10,USB-C Charger,Clothing,5,1207.45,241.49,0.0,Amazon,0
P00004,2022-05-11,USB-C Charger,Books,2,578.9839999999999,413.56,0.3,Amazon,1
P00004,2022-05-13,USB-C Charger,Home & Kitchen,8,705.9875,114.83500000000001,0.025,Amazon,1
P00004,2022-05-14,USB-C Charger,Books,3,1123.632,416.16,0.1,Amazon,1
P00004,2022-05-16,USB-C Charger,Toys & Games,7,2091.5685,335.255,0.07500000000000001,Amazon,1
P00004,2022-05-17,USB-C Charger,Sports & Outdoors,4,1742.6480000000001,400.985,0.05,Amazon,1
P00004,2022-05-19,USB-C Charger,Electronics,2,980.2800000000001,544.6,0.1,Amazon,1
P00004,2022-05-21,USB-C Charger,Books,3,544.995,201.85,0.1,Amazon,1
P00004,2022-05-22,USB-C Charger,Electronics,8,2071.964,309.22,0.175,Amazon,1
P00004,2022-05-24,USB-C Charger,Home & Kitchen,4,193.64,48.41,0.0,Amazon,0
P00004,2022-05-25,USB-C Charger,Books,4,1430.8,511.0,0.3,Amazon,1
P00004,2022-05-28,USB-C Charger,Home & Kitchen,8,1764.3024999999998,229.875,0.025,Amazon,1
P00004,2022-05-29,USB-C Charger,Toys & Games,3,792.75,264.25,0.0,Amazon,0
P00004,2022-05-31,USB-C Charger,Clothing,4,1856.8,464.2,0.0,Amazon,0
P00004,2022-06-01,USB-C Charger,Books,1,89.33800000000001,94.04,0.05,Amazon,1
P00004,2022-06-02,USB-C Charger,Books,2,792.395,417.05,0.05,Amazon,1
P00004,2022-06-04,USB-C Charger,Books,5,246.4,61.6,0.2,Amazon,1
P00004,2022-06-05,USB-C Charger,Toys & Games,5,805.4745,158.01333333333332,0.18333333333333335,Amazon,1
P00004,2022-06-06,USB-C Charger,Clothing,3,1359.423,503.49,0.1,Amazon,1
P00004,2022-06-07,USB-C Charger,Sports & Outdoors,1,141.55,141.55,0.0,Amazon,0
P00004,2022-06-08,USB-C Charger,Home & Kitchen,3,1425.627,500.22,0.05,Amazon,1
P00004,2022-06-10,USB-C Charger,Sports & Outdoors,2,434.53,228.7,0.05,Amazon,1
P00004,2022-06-13,USB-C Charger,Clothing,4,1790.84,447.71,0.0,Amazon,0
P00004,2022-06-15,USB-C Charger,Electronics,1,256.6915,301.99,0.15,Amazon,1
P00004,2022-06-16,USB-C Charger,Books,1,310.18,310.18,0.0,Amazon,0
P00004,2022-06-18,USB-C Charger,Toys & Games,5,1856.75,371.35,0.0,Amazon,0
P00004,2022-06-19,USB-C Charger,Books,6,1566.564,289.42,0.05,Amazon,1
P00004,2022-06-20,USB-C Charger,Electronics,4,1633.292,480.38,0.15,Amazon,1
P00004,2022-06-22,USB-C Charger,Sports & Outdoors,3,968.0400000000002,403.35,0.2,Amazon,1
P00004,2022-06-24,USB-C Charger,Electronics,1,495.54900000000004,550.61,0.1,Amazon,1
P00004,2022-06-28,USB-C Charger,Clothing,1,566.81,566.81,0.0,Amazon,0
P00004,2022-07-03,USB-C Charger,Sports & Outdoors,1,20.84,20.84,0.0,Amazon,0
P00004,2022-07-04,USB-C Charger,Home & Kitchen,2,343.46,171.73,0.0,Amazon,0
P00004,2022-07-08,USB-C Charger,Home & Kitchen,1,24.16,30.2,0.2,Amazon,1
P00004,2022-07-09,USB-C Charger,Home & Kitchen,7,808.64,157.845,0.1,Amazon,1
P00004,2022-07-10,USB-C Charger,Toys & Games,4,1844.908,542.62,0.15,Amazon,1
P00004,2022-07-12,USB-C Charger,Home & Kitchen,10,2473.25,277.58,0.06666666666666667,Amazon,1
P00004,2022-07-14,USB-C Charger,Home & Kitchen,4,1163.6460000000002,384.725,0.1,Amazon,1
P00004,2022-07-17,USB-C Charger,Books,5,1155.8319999999999,305.275,0.025,Amazon,1
P00004,2022-07-19,USB-C Charger,Sports & Outdoors,4,1978.6505000000002,446.69000000000005,0.025,Amazon,1
P00004,2022-07-20,USB-C Charger,Electronics,5,1232.1499999999999,259.4,0.05,Amazon,1
P00004,2022-07-21,USB-C Charger,Clothing,1,459.19,459.19,0.0,Amazon,0
P00004,2022-07-23,USB-C Charger,Toys & Games,5,673.8800000000001,168.47,0.2,Amazon,1
P00004,2022-07-24,USB-C Charger,Home & Kitchen,2,96.94,48.47,0.0,Amazon,0
P00004,2022-07-28,USB-C Charger,Home & Kitchen,5,1248.839,184.195,0.075,Amazon,1
P00004,2022-07-29,USB-C Charger,Sports & Outdoors,4,981.8439999999999,258.38,0.05,Amazon,1
P00004,2022-07-31,USB-C Charger,Electronics,2,241.4,142.0,0.15,Amazon,1
P00004,2022-08-02,USB-C Charger,Electronics,4,690.804,191.89,0.1,Amazon,1
P00004,2022-08-04,USB-C Charger,Electronics,1,237.68800000000002,297.11,0.2,Amazon,1
P00004,2022-08-05,USB-C Charger,Clothing,5,1838.4875,387.05,0.05,Amazon,1
P00004,2022-08-06,USB-C Charger,Home & Kitchen,4,1056.096,277.92,0.05,Amazon,1
P00004,2022-08-07,USB-C Charger,Sports & Outdoors,4,600.9499999999999,176.75,0.15,Amazon,1
P00004,2022-08-08,USB-C Charger,Toys & Games,2,223.278,131.34,0.15,Amazon,1
P00004,2022-08-11,USB-C Charger,Clothing,1,47.28,47.28,0.0,Amazon,0
P00004,2022-08-12,USB-C Charger,Home & Kitchen,5,2126.9975000000004,500.47,0.15,Amazon,1
P00004,2022-08-13,USB-C Charger,Home & Kitchen,5,621.1,124.22,0.0,Amazon,0
P00004,2022-08-14,USB-C Charger,Books,5,2733.0,546.6,0.0,Amazon,0
P00004,2022-08-15,USB-C Charger,Clothing,2,289.638,160.91,0.1,Amazon,1
P00004,2022-08-19,USB-C Charger,Home & Kitchen,1,97.631,114.86,0.15,Amazon,1
P00004,2022-08-20,USB-C Charger,Clothing,9,3836.7275,425.2,0.025,Amazon,1
P00004,2022-08-22,USB-C Charger,Sports & Outdoors,5,109.65,21.93,0.0,Amazon,0
P00004,2022-08-27,USB-C Charger,Sports & Outdoors,9,3030.76,378.845,0.1,Amazon,1
P00004,2022-08-30,USB-C Charger,Home & Kitchen,5,2111.65,422.33,0.0,Amazon,0
P00004,2022-08-31,USB-C Charger,Sports & Outdoors,5,1006.35,201.27,0.0,Amazon,0
P00004,2022-09-01,USB-C Charger,Sports & Outdoors,1,546.66,546.66,0.0,Amazon,0
P00004,2022-09-03,USB-C Charger,Toys & Games,6,573.621,96.44,0.025,Amazon,1
P00004,2022-09-04,USB-C Charger,Clothing,2,21.279999999999998,11.2,0.05,Amazon,1
P00004,2022-09-05,USB-C Charger,Books,12,4516.195,354.8666666666666,0.08333333333333333,Amazon,1
P00004,2022-09-06,USB-C Charger,Home & Kitchen,3,1032.2414999999999,362.19,0.05,Amazon,1
P00004,2022-09-08,USB-C Charger,Toys & Games,4,355.51599999999996,126.97,0.3,Amazon,1
P00004,2022-09-10,USB-C Charger,Electronics,2,221.767,119.105,0.15,Amazon,1
P00004,2022-09-14,USB-C Charger,Sports & Outdoors,3,993.014,307.58,0.07500000000000001,Amazon,1
P00004,2022-09-15,USB-C Charger,Books,4,1236.1200000000001,412.04,0.25,Amazon,1
P00004,2022-09-16,USB-C Charger,Sports & Outdoors,7,2864.804,403.8733333333334,0.049999999999999996,Amazon,1
P00004,2022-09-17,USB-C Charger,Electronics,3,1598.5935,560.91,0.05,Amazon,1
P00004,2022-09-18,USB-C Charger,Toys & Games,2,92.08,46.04,0.0,Amazon,0
P00004,2022-09-20,USB-C Charger,Home & Kitchen,5,2571.3175,541.33,0.05,Amazon,1
P00004,2022-09-21,USB-C Charger,Electronics,4,1212.474,356.61,0.15,Amazon,1
P00004,2022-09-23,USB-C Charger,Toys & Games,1,85.9,85.9,0.0,Amazon,0
P00004,2022-09-24,USB-C Charger,Clothing,8,1331.8419999999999,145.375,0.07500000000000001,Amazon,1
P00004,2022-09-26,USB-C Charger,Clothing,5,1539.0,342.0,0.1,Amazon,1
P00004,2022-09-27,USB-C Charger,Home & Kitchen,2,532.798,280.42,0.05,Amazon,1
P00004,2022-09-28,USB-C Charger,Toys & Games,2,460.294,242.26,0.05,Amazon,1
P00004,2022-10-01,USB-C Charger,Sports & Outdoors,2,563.482,331.46,0.15,Amazon,1
P00004,2022-10-02,USB-C Charger,Sports & Outdoors,4,937.826,236.14,0.025,Amazon,1
P00004,2022-10-03,USB-C Charger,Clothing,4,160.664,42.28,0.05,Amazon,1
P00004,2022-10-04,USB-C Charger,Toys & Games,9,1373.9199999999998,166.14499999999998,0.0,Amazon,0
P00004,2022-10-05,USB-C Charger,Sports & Outdoors,6,2610.239,472.09000000000003,0.05,Amazon,1
P00004,2022-10-06,USB-C Charger,Sports & Outdoors,3,599.76,199.92,0.0,Amazon,0
P00004,2022-10-07,USB-C Charger,Toys & Games,2,353.754,196.53,0.1,Amazon,1
P00004,2022-10-10,USB-C Charger,Home & Kitchen,1,167.31,167.31,0.0,Amazon,0
P00004,2022-10-11,USB-C Charger,Books,4,125.13399999999999,32.93,0.05,Amazon,1
P00004,2022-10-12,USB-C Charger,Clothing,4,161.676,44.91,0.1,Amazon,1
P00004,2022-10-13,USB-C Charger,Electronics,3,965.04,321.68,0.0,Amazon,0
P00004,2022-10-14,USB-C Charger,Home & Kitchen,4,1455.628,383.06,0.05,Amazon,1
P00004,2022-10-17,USB-C Charger,Electronics,9,1532.658,174.13666666666666,0.016666666666666666,Amazon,1
P00004,2022-10-18,USB-C Charger,Clothing,6,2785.616,498.685,0.1,Amazon,1
P00004,2022-10-20,USB-C Charger,Clothing,6,1839.42,273.305,0.0,Amazon,0
P00004,2022-10-21,USB-C Charger,Sports & Outdoors,1,398.52,398.52,0.0,Amazon,0
P00004,2022-10-22,USB-C Charger,Toys & Games,1,136.57,136.57,0.0,Amazon,0
P00004,2022-10-25,USB-C Charger,Clothing,9,3601.5525,449.715,0.15,Amazon,1
P00004,2022-10-26,USB-C Charger,Sports & Outdoors,6,2443.5454999999997,514.81,0.125,Amazon,1
P00004,2022-10-27,USB-C Charger,Home & Kitchen,6,1362.794,310.76,0.025,Amazon,1
P00004,2022-10-30,USB-C Charger,Toys & Games,1,44.878,47.24,0.05,Amazon,1
P00004,2022-11-01,USB-C Charger,Toys & Games,2,260.11699999999996,153.01,0.15,Amazon,1
P00004,2022-11-03,USB-C Charger,Toys & Games,6,1797.94,245.3,0.0,Amazon,0
P00004,2022-11-04,USB-C Charger,Home & Kitchen,2,127.26,90.9,0.3,Amazon,1
P00004,2022-11-06,USB-C Charger,Home & Kitchen,2,143.298,79.61,0.1,Amazon,1
P00004,2022-11-07,USB-C Charger,Books,2,1188.28,594.14,0.0,Amazon,0
P00004,2022-11-08,USB-C Charger,Clothing,7,3497.42,499.135,0.0,Amazon,0
P00004,2022-11-09,USB-C Charger,Clothing,9,2674.2200000000003,319.63,0.075,Amazon,1
P00004,2022-11-13,USB-C Charger,Electronics,4,504.90000000000003,140.25,0.1,Amazon,1
P00004,2022-11-16,USB-C Charger,Books,2,799.7099999999999,420.9,0.05,Amazon,1
P00004,2022-11-17,USB-C Charger,Toys & Games,2,768.2,384.1,0.0,Amazon,0
P00004,2022-11-19,USB-C Charger,Books,5,487.8,108.4,0.1,Amazon,1
P00004,2022-11-23,USB-C Charger,Home & Kitchen,3,740.1374999999999,290.25,0.15,Amazon,1
P00004,2022-11-24,USB-C Charger,Books,6,2864.175,443.505,0.125,Amazon,1
P00004,2022-11-29,USB-C Charger,Toys & Games,8,1009.36,178.255,0.125,Amazon,1
P00004,2022-11-30,USB-C Charger,Sports & Outdoors,5,2171.55,434.31,0.0,Amazon,0
P00004,2022-12-01,USB-C Charger,Books,2,813.02,406.51,0.0,Amazon,0
P00004,2022-12-02,USB-C Charger,Books,3,290.244,153.09,0.1,Amazon,1
P00004,2022-12-03,USB-C Charger,Home & Kitchen,7,2240.443,257.46999999999997,0.075,Amazon,1
P00004,2022-12-05,USB-C Charger,Books,9,3365.862,399.06333333333333,0.10000000000000002,Amazon,1
P00004,2022-12-07,USB-C Charger,Home & Kitchen,2,617.7040000000001,386.065,0.2,Amazon,1
P00004,2022-12-09,USB-C Charger,Books,10,1395.94,161.60500000000002,0.1,Amazon,1
P00004,2022-12-12,USB-C Charger,Sports & Outdoors,7,1822.786,349.65,0.125,Amazon,1
P00004,2022-12-13,USB-C Charger,Home & Kitchen,9,2405.965,327.27666666666664,0.11666666666666665,Amazon,1
P00004,2022-12-15,USB-C Charger,Electronics,2,499.681,262.99,0.05,Amazon,1
P00004,2022-12-16,USB-C Charger,Toys & Games,9,3318.886,398.4533333333334,0.13333333333333333,Amazon,1
P00004,2022-12-19,USB-C Charger,Electronics,3,547.7094999999999,234.055,0.025,Amazon,1
P00004,2022-12-20,USB-C Charger,Sports & Outdoors,4,1811.72,452.93,0.0,Amazon,0
P00004,2022-12-24,USB-C Charger,Sports & Outdoors,7,3066.01,432.6,0.0,Amazon,0
P00004,2022-12-25,USB-C Charger,Books,3,272.25,121.0,0.25,Amazon,1
P00004,2022-12-26,USB-C Charger,Clothing,4,1674.6219999999998,440.69,0.05,Amazon,1
